brewer	freq	prob	cfreq	cprob	count	cfrac
26051	60106	0.06823	60106	0.06823	1	0.0003643
9397	58505	0.06641	118611	0.1346	2	0.0007286
15267	37035	0.04204	155646	0.1767	3	0.001093
388	33033	0.0375	188679	0.2142	4	0.001457
29844	28555	0.03241	217234	0.2466	5	0.001821
5649	23603	0.02679	240837	0.2734	6	0.002186
2779	23548	0.02673	264385	0.3001	7	0.00255
13841	22722	0.02579	287107	0.3259	8	0.002914
20884	18047	0.02049	305154	0.3464	9	0.003279
20435	16726	0.01899	321880	0.3654	10	0.003643
12959	13923	0.01581	335803	0.3812	11	0.004007
27315	12203	0.01385	348006	0.395	12	0.004372
17710	11853	0.01346	359859	0.4085	13	0.004736
15587	11766	0.01336	371625	0.4219	14	0.0051
11817	10922	0.0124	382547	0.4343	15	0.005464
7194	10420	0.01183	392967	0.4461	16	0.005829
19824	10098	0.01146	403065	0.4575	17	0.006193
17204	10006	0.01136	413071	0.4689	18	0.006557
1479	9305	0.01056	422376	0.4795	19	0.006922
15122	9178	0.01042	431554	0.4899	20	0.007286
15897	8510	0.00966	440064	0.4995	21	0.00765
9149	8455	0.009598	448519	0.5091	22	0.008015
28185	8365	0.009496	456884	0.5186	23	0.008379
21279	7052	0.008005	463936	0.5266	24	0.008743
1138	6928	0.007864	470864	0.5345	25	0.009107
6240	6907	0.007841	477771	0.5424	26	0.009472
2843	6810	0.007731	484581	0.5501	27	0.009836
12110	6770	0.007685	491351	0.5578	28	0.0102
22901	6735	0.007645	498086	0.5654	29	0.01056
4502	6729	0.007639	504815	0.5731	30	0.01093
11416	6560	0.007447	511375	0.5805	31	0.01129
25835	6438	0.007308	517813	0.5878	32	0.01166
24053	6271	0.007119	524084	0.5949	33	0.01202
2027	6254	0.007099	530338	0.602	34	0.01239
11423	6237	0.00708	536575	0.6091	35	0.01275
254	5988	0.006797	542563	0.6159	36	0.01311
10824	5842	0.006632	548405	0.6225	37	0.01348
1648	5772	0.006552	554177	0.6291	38	0.01384
13881	5394	0.006123	559571	0.6352	39	0.01421
9252	5144	0.005839	564715	0.641	40	0.01457
19028	5077	0.005763	569792	0.6468	41	0.01494
6757	4939	0.005607	574731	0.6524	42	0.0153
15301	4712	0.005349	579443	0.6578	43	0.01566
13804	4654	0.005283	584097	0.6631	44	0.01603
19773	4487	0.005094	588584	0.6681	45	0.01639
12962	4367	0.004957	592951	0.6731	46	0.01676
7201	4329	0.004914	597280	0.678	47	0.01712
14696	3863	0.004385	601143	0.6824	48	0.01749
16039	3860	0.004382	605003	0.6868	49	0.01785
23057	3828	0.004345	608831	0.6911	50	0.01821
15763	3623	0.004113	612454	0.6952	51	0.01858
21756	3510	0.003984	615964	0.6992	52	0.01894
29829	3489	0.003961	619453	0.7032	53	0.01931
29816	3475	0.003945	622928	0.7071	54	0.01967
3993	3426	0.003889	626354	0.711	55	0.02004
4385	3395	0.003854	629749	0.7149	56	0.0204
12609	3387	0.003845	633136	0.7187	57	0.02077
23400	3377	0.003833	636513	0.7226	58	0.02113
26849	3365	0.00382	639878	0.7264	59	0.02149
26421	3295	0.00374	643173	0.7301	60	0.02186
27930	3275	0.003718	646448	0.7338	61	0.02222
22010	3255	0.003695	649703	0.7375	62	0.02259
6613	3210	0.003644	652913	0.7412	63	0.02295
27939	3193	0.003625	656106	0.7448	64	0.02332
26205	3189	0.00362	659295	0.7484	65	0.02368
6684	3167	0.003595	662462	0.752	66	0.02404
16034	3073	0.003488	665535	0.7555	67	0.02441
1614	3055	0.003468	668590	0.759	68	0.02477
19981	2949	0.003348	671539	0.7623	69	0.02514
18752	2903	0.003295	674442	0.7656	70	0.0255
20216	2808	0.003188	677250	0.7688	71	0.02587
716	2666	0.003026	679916	0.7718	72	0.02623
14405	2657	0.003016	682573	0.7748	73	0.02659
4446	2646	0.003004	685219	0.7778	74	0.02696
5481	2593	0.002944	687812	0.7808	75	0.02732
19990	2519	0.00286	690331	0.7836	76	0.02769
1297	2431	0.00276	692762	0.7864	77	0.02805
5949	2403	0.002728	695165	0.7891	78	0.02842
21906	2313	0.002626	697478	0.7918	79	0.02878
22158	2257	0.002562	699735	0.7943	80	0.02914
92	2189	0.002485	701924	0.7968	81	0.02951
19019	2140	0.002429	704064	0.7992	82	0.02987
4526	2137	0.002426	706201	0.8017	83	0.03024
16439	2098	0.002382	708299	0.804	84	0.0306
25104	2097	0.00238	710396	0.8064	85	0.03097
1869	2079	0.00236	712475	0.8088	86	0.03133
26912	2003	0.002274	714478	0.8111	87	0.03169
16311	1973	0.00224	716451	0.8133	88	0.03206
18393	1933	0.002194	718384	0.8155	89	0.03242
12485	1893	0.002149	720277	0.8176	90	0.03279
19017	1864	0.002116	722141	0.8198	91	0.03315
21534	1857	0.002108	723998	0.8219	92	0.03352
21123	1856	0.002107	725854	0.824	93	0.03388
22877	1829	0.002076	727683	0.826	94	0.03424
14739	1817	0.002063	729500	0.8281	95	0.03461
7183	1792	0.002034	731292	0.8301	96	0.03497
16224	1783	0.002024	733075	0.8322	97	0.03534
26873	1779	0.002019	734854	0.8342	98	0.0357
3973	1735	0.00197	736589	0.8362	99	0.03607
29320	1730	0.001964	738319	0.8381	100	0.03643
1026	1695	0.001924	740014	0.84	101	0.03679
24163	1680	0.001907	741694	0.842	102	0.03716
18239	1671	0.001897	743365	0.8438	103	0.03752
2600	1630	0.00185	744995	0.8457	104	0.03789
16203	1617	0.001836	746612	0.8475	105	0.03825
13513	1577	0.00179	748189	0.8493	106	0.03862
19288	1535	0.001742	749724	0.8511	107	0.03898
24238	1442	0.001637	751166	0.8527	108	0.03934
29359	1358	0.001542	752524	0.8542	109	0.03971
18798	1345	0.001527	753869	0.8558	110	0.04007
22900	1334	0.001514	755203	0.8573	111	0.04044
17897	1331	0.001511	756534	0.8588	112	0.0408
19974	1245	0.001413	757779	0.8602	113	0.04117
12694	1223	0.001388	759002	0.8616	114	0.04153
16424	1223	0.001388	760225	0.863	115	0.04189
26005	1199	0.001361	761424	0.8643	116	0.04226
20026	1153	0.001309	762577	0.8657	117	0.04262
2472	1114	0.001265	763691	0.8669	118	0.04299
287	1110	0.00126	764801	0.8682	119	0.04335
15637	1101	0.00125	765902	0.8694	120	0.04372
28912	1073	0.001218	766975	0.8706	121	0.04408
18027	1065	0.001209	768040	0.8719	122	0.04444
19519	1046	0.001187	769086	0.873	123	0.04481
2011	1017	0.001154	770103	0.8742	124	0.04517
22764	1003	0.001139	771106	0.8753	125	0.04554
5104	932	0.001058	772038	0.8764	126	0.0459
437	923	0.001048	772961	0.8774	127	0.04627
16219	917	0.001041	773878	0.8785	128	0.04663
1417	913	0.001036	774791	0.8795	129	0.04699
18032	890	0.00101	775681	0.8805	130	0.04736
15898	885	0.001005	776566	0.8815	131	0.04772
5226	881	0.001	777447	0.8825	132	0.04809
2752	846	0.0009604	778293	0.8835	133	0.04845
13412	844	0.0009581	779137	0.8845	134	0.04882
28196	829	0.0009411	779966	0.8854	135	0.04918
1822	828	0.0009399	780794	0.8863	136	0.04954
29946	826	0.0009377	781620	0.8873	137	0.04991
8789	792	0.0008991	782412	0.8882	138	0.05027
6222	791	0.0008979	783203	0.8891	139	0.05064
8435	788	0.0008945	783991	0.89	140	0.051
5860	779	0.0008843	784770	0.8908	141	0.05137
28391	769	0.0008729	785539	0.8917	142	0.05173
26278	757	0.0008593	786296	0.8926	143	0.05209
4630	727	0.0008253	787023	0.8934	144	0.05246
972	726	0.0008241	787749	0.8942	145	0.05282
7007	716	0.0008128	788465	0.895	146	0.05319
12849	706	0.0008014	789171	0.8958	147	0.05355
22063	690	0.0007833	789861	0.8966	148	0.05392
22965	679	0.0007708	790540	0.8974	149	0.05428
22756	662	0.0007515	791202	0.8982	150	0.05464
21549	657	0.0007458	791859	0.8989	151	0.05501
6426	647	0.0007345	792506	0.8996	152	0.05537
14055	624	0.0007083	793130	0.9003	153	0.05574
24233	624	0.0007083	793754	0.901	154	0.0561
23843	622	0.0007061	794376	0.9018	155	0.05647
5732	582	0.0006607	794958	0.9024	156	0.05683
72	581	0.0006595	795539	0.9031	157	0.05719
6525	578	0.0006561	796117	0.9037	158	0.05756
17437	575	0.0006527	796692	0.9044	159	0.05792
22852	560	0.0006357	797252	0.905	160	0.05829
3885	551	0.0006255	797803	0.9056	161	0.05865
22131	548	0.0006221	798351	0.9063	162	0.05902
24650	547	0.0006209	798898	0.9069	163	0.05938
4379	547	0.0006209	799445	0.9075	164	0.05974
8076	540	0.000613	799985	0.9081	165	0.06011
21660	536	0.0006085	800521	0.9087	166	0.06047
28160	512	0.0005812	801033	0.9093	167	0.06084
12770	508	0.0005767	801541	0.9099	168	0.0612
24162	505	0.0005733	802046	0.9105	169	0.06157
5095	468	0.0005313	802514	0.911	170	0.06193
141	463	0.0005256	802977	0.9115	171	0.0623
10503	461	0.0005233	803438	0.912	172	0.06266
15719	448	0.0005086	803886	0.9125	173	0.06302
12659	442	0.0005017	804328	0.9131	174	0.06339
16040	430	0.0004881	804758	0.9135	175	0.06375
2341	427	0.0004847	805185	0.914	176	0.06412
13084	421	0.0004779	805606	0.9145	177	0.06448
13706	420	0.0004768	806026	0.915	178	0.06485
29325	418	0.0004745	806444	0.9155	179	0.06521
15098	416	0.0004722	806860	0.9159	180	0.06557
24201	415	0.0004711	807275	0.9164	181	0.06594
20209	412	0.0004677	807687	0.9169	182	0.0663
19511	410	0.0004654	808097	0.9173	183	0.06667
24659	406	0.0004609	808503	0.9178	184	0.06703
4756	405	0.0004597	808908	0.9183	185	0.0674
23905	399	0.0004529	809307	0.9187	186	0.06776
5098	398	0.0004518	809705	0.9192	187	0.06812
27561	395	0.0004484	810100	0.9196	188	0.06849
9456	394	0.0004473	810494	0.9201	189	0.06885
25655	394	0.0004473	810888	0.9205	190	0.06922
5063	390	0.0004427	811278	0.9209	191	0.06958
19486	386	0.0004382	811664	0.9214	192	0.06995
3436	385	0.000437	812049	0.9218	193	0.07031
15274	379	0.0004302	812428	0.9222	194	0.07067
5896	377	0.000428	812805	0.9227	195	0.07104
16327	376	0.0004268	813181	0.9231	196	0.0714
25653	363	0.0004121	813544	0.9235	197	0.07177
19215	358	0.0004064	813902	0.9239	198	0.07213
28301	345	0.0003916	814247	0.9243	199	0.0725
29657	345	0.0003916	814592	0.9247	200	0.07286
23070	341	0.0003871	814933	0.9251	201	0.07322
9286	341	0.0003871	815274	0.9255	202	0.07359
11181	338	0.0003837	815612	0.9259	203	0.07395
2758	329	0.0003735	815941	0.9262	204	0.07432
13582	321	0.0003644	816262	0.9266	205	0.07468
7955	317	0.0003598	816579	0.927	206	0.07505
119	314	0.0003564	816893	0.9273	207	0.07541
15822	312	0.0003542	817205	0.9277	208	0.07577
27416	312	0.0003542	817517	0.928	209	0.07614
18531	310	0.0003519	817827	0.9284	210	0.0765
26872	308	0.0003496	818135	0.9287	211	0.07687
18363	307	0.0003485	818442	0.9291	212	0.07723
6238	304	0.0003451	818746	0.9294	213	0.0776
26783	300	0.0003406	819046	0.9298	214	0.07796
1267	298	0.0003383	819344	0.9301	215	0.07832
28651	279	0.0003167	819623	0.9304	216	0.07869
7212	278	0.0003156	819901	0.9307	217	0.07905
21822	274	0.000311	820175	0.931	218	0.07942
6185	271	0.0003076	820446	0.9313	219	0.07978
3477	270	0.0003065	820716	0.9317	220	0.08015
7232	268	0.0003042	820984	0.932	221	0.08051
18116	267	0.0003031	821251	0.9323	222	0.08087
12813	265	0.0003008	821516	0.9326	223	0.08124
21799	264	0.0002997	821780	0.9329	224	0.0816
20177	262	0.0002974	822042	0.9332	225	0.08197
20525	262	0.0002974	822304	0.9335	226	0.08233
9026	258	0.0002929	822562	0.9338	227	0.0827
26253	258	0.0002929	822820	0.934	228	0.08306
19191	254	0.0002883	823074	0.9343	229	0.08342
2539	254	0.0002883	823328	0.9346	230	0.08379
16685	250	0.0002838	823578	0.9349	231	0.08415
4610	248	0.0002815	823826	0.9352	232	0.08452
22396	246	0.0002793	824072	0.9355	233	0.08488
13199	244	0.000277	824316	0.9357	234	0.08525
6100	241	0.0002736	824557	0.936	235	0.08561
11139	241	0.0002736	824798	0.9363	236	0.08597
22359	239	0.0002713	825037	0.9366	237	0.08634
26359	233	0.0002645	825270	0.9368	238	0.0867
22348	229	0.00026	825499	0.9371	239	0.08707
15268	226	0.0002565	825725	0.9373	240	0.08743
29720	226	0.0002565	825951	0.9376	241	0.0878
6528	226	0.0002565	826177	0.9379	242	0.08816
17581	223	0.0002531	826400	0.9381	243	0.08852
11554	222	0.000252	826622	0.9384	244	0.08889
4469	221	0.0002509	826843	0.9386	245	0.08925
3912	221	0.0002509	827064	0.9389	246	0.08962
7103	219	0.0002486	827283	0.9391	247	0.08998
8425	219	0.0002486	827502	0.9394	248	0.09035
2496	219	0.0002486	827721	0.9396	249	0.09071
19494	216	0.0002452	827937	0.9399	250	0.09107
28928	215	0.0002441	828152	0.9401	251	0.09144
8998	214	0.0002429	828366	0.9403	252	0.0918
8988	211	0.0002395	828577	0.9406	253	0.09217
18527	210	0.0002384	828787	0.9408	254	0.09253
29626	208	0.0002361	828995	0.9411	255	0.0929
19405	207	0.000235	829202	0.9413	256	0.09326
23307	206	0.0002338	829408	0.9415	257	0.09362
5605	205	0.0002327	829613	0.9418	258	0.09399
20862	203	0.0002304	829816	0.942	259	0.09435
6849	199	0.0002259	830015	0.9422	260	0.09472
6935	199	0.0002259	830214	0.9424	261	0.09508
24172	198	0.0002248	830412	0.9427	262	0.09545
8101	197	0.0002236	830609	0.9429	263	0.09581
6028	196	0.0002225	830805	0.9431	264	0.09617
4111	196	0.0002225	831001	0.9433	265	0.09654
22150	196	0.0002225	831197	0.9436	266	0.0969
13584	192	0.000218	831389	0.9438	267	0.09727
20248	191	0.0002168	831580	0.944	268	0.09763
22581	189	0.0002145	831769	0.9442	269	0.098
24368	188	0.0002134	831957	0.9444	270	0.09836
13885	186	0.0002111	832143	0.9446	271	0.09872
25824	185	0.00021	832328	0.9448	272	0.09909
18934	183	0.0002077	832511	0.945	273	0.09945
19101	182	0.0002066	832693	0.9453	274	0.09982
4739	181	0.0002055	832874	0.9455	275	0.1002
21533	181	0.0002055	833055	0.9457	276	0.1005
14018	180	0.0002043	833235	0.9459	277	0.1009
22954	180	0.0002043	833415	0.9461	278	0.1013
530	179	0.0002032	833594	0.9463	279	0.1016
16980	174	0.0001975	833768	0.9465	280	0.102
10222	172	0.0001952	833940	0.9467	281	0.1024
28215	171	0.0001941	834111	0.9469	282	0.1027
19524	169	0.0001918	834280	0.9471	283	0.1031
11119	168	0.0001907	834448	0.9472	284	0.1035
12143	167	0.0001896	834615	0.9474	285	0.1038
28919	164	0.0001862	834779	0.9476	286	0.1042
23690	163	0.000185	834942	0.9478	287	0.1046
9398	161	0.0001828	835103	0.948	288	0.1049
21432	160	0.0001816	835263	0.9482	289	0.1053
7137	159	0.0001805	835422	0.9483	290	0.1056
6293	158	0.0001794	835580	0.9485	291	0.106
7995	157	0.0001782	835737	0.9487	292	0.1064
21587	156	0.0001771	835893	0.9489	293	0.1067
6106	150	0.0001703	836043	0.9491	294	0.1071
1557	149	0.0001691	836192	0.9492	295	0.1075
21029	149	0.0001691	836341	0.9494	296	0.1078
1629	149	0.0001691	836490	0.9496	297	0.1082
13634	149	0.0001691	836639	0.9497	298	0.1086
9118	146	0.0001657	836785	0.9499	299	0.1089
6397	145	0.0001646	836930	0.9501	300	0.1093
5033	143	0.0001623	837073	0.9502	301	0.1097
14608	143	0.0001623	837216	0.9504	302	0.11
17081	143	0.0001623	837359	0.9505	303	0.1104
6639	142	0.0001612	837501	0.9507	304	0.1107
24231	141	0.0001601	837642	0.9509	305	0.1111
1168	141	0.0001601	837783	0.951	306	0.1115
20568	141	0.0001601	837924	0.9512	307	0.1118
14109	140	0.0001589	838064	0.9513	308	0.1122
28514	140	0.0001589	838204	0.9515	309	0.1126
14354	140	0.0001589	838344	0.9517	310	0.1129
3312	139	0.0001578	838483	0.9518	311	0.1133
17343	139	0.0001578	838622	0.952	312	0.1137
6432	139	0.0001578	838761	0.9521	313	0.114
1204	138	0.0001567	838899	0.9523	314	0.1144
2571	136	0.0001544	839035	0.9524	315	0.1148
7517	136	0.0001544	839171	0.9526	316	0.1151
11823	135	0.0001532	839306	0.9528	317	0.1155
26860	134	0.0001521	839440	0.9529	318	0.1158
1285	132	0.0001498	839572	0.9531	319	0.1162
7792	131	0.0001487	839703	0.9532	320	0.1166
18433	131	0.0001487	839834	0.9534	321	0.1169
335	130	0.0001476	839964	0.9535	322	0.1173
5539	130	0.0001476	840094	0.9537	323	0.1177
3933	130	0.0001476	840224	0.9538	324	0.118
11763	130	0.0001476	840354	0.9539	325	0.1184
1724	129	0.0001464	840483	0.9541	326	0.1188
10699	127	0.0001442	840610	0.9542	327	0.1191
24708	125	0.0001419	840735	0.9544	328	0.1195
11071	122	0.0001385	840857	0.9545	329	0.1199
28155	122	0.0001385	840979	0.9547	330	0.1202
18173	121	0.0001374	841100	0.9548	331	0.1206
4442	119	0.0001351	841219	0.9549	332	0.1209
2969	119	0.0001351	841338	0.9551	333	0.1213
21476	118	0.000134	841456	0.9552	334	0.1217
6756	118	0.000134	841574	0.9553	335	0.122
23417	117	0.0001328	841691	0.9555	336	0.1224
29281	117	0.0001328	841808	0.9556	337	0.1228
12807	115	0.0001305	841923	0.9557	338	0.1231
4695	115	0.0001305	842038	0.9559	339	0.1235
27913	113	0.0001283	842151	0.956	340	0.1239
19151	112	0.0001271	842263	0.9561	341	0.1242
16509	112	0.0001271	842375	0.9562	342	0.1246
13713	111	0.000126	842486	0.9564	343	0.125
5249	109	0.0001237	842595	0.9565	344	0.1253
7388	107	0.0001215	842702	0.9566	345	0.1257
24322	107	0.0001215	842809	0.9567	346	0.126
27737	106	0.0001203	842915	0.9569	347	0.1264
12588	106	0.0001203	843021	0.957	348	0.1268
14668	106	0.0001203	843127	0.9571	349	0.1271
6625	105	0.0001192	843232	0.9572	350	0.1275
12148	105	0.0001192	843337	0.9573	351	0.1279
22383	104	0.0001181	843441	0.9575	352	0.1282
12429	104	0.0001181	843545	0.9576	353	0.1286
7339	104	0.0001181	843649	0.9577	354	0.129
25815	102	0.0001158	843751	0.9578	355	0.1293
10496	102	0.0001158	843853	0.9579	356	0.1297
7897	102	0.0001158	843955	0.958	357	0.1301
9852	102	0.0001158	844057	0.9582	358	0.1304
24226	102	0.0001158	844159	0.9583	359	0.1308
13688	102	0.0001158	844261	0.9584	360	0.1311
18303	101	0.0001147	844362	0.9585	361	0.1315
18283	101	0.0001147	844463	0.9586	362	0.1319
27184	101	0.0001147	844564	0.9587	363	0.1322
10473	100	0.0001135	844664	0.9588	364	0.1326
22934	99	0.0001124	844763	0.959	365	0.133
5434	99	0.0001124	844862	0.9591	366	0.1333
8026	99	0.0001124	844961	0.9592	367	0.1337
3066	98	0.0001112	845059	0.9593	368	0.1341
6330	97	0.0001101	845156	0.9594	369	0.1344
18230	97	0.0001101	845253	0.9595	370	0.1348
4685	96	0.000109	845349	0.9596	371	0.1352
28646	96	0.000109	845445	0.9597	372	0.1355
1001	96	0.000109	845541	0.9598	373	0.1359
12246	95	0.0001078	845636	0.9599	374	0.1362
14097	95	0.0001078	845731	0.9601	375	0.1366
27377	95	0.0001078	845826	0.9602	376	0.137
15688	95	0.0001078	845921	0.9603	377	0.1373
12172	93	0.0001056	846014	0.9604	378	0.1377
22615	93	0.0001056	846107	0.9605	379	0.1381
20915	92	0.0001044	846199	0.9606	380	0.1384
4889	92	0.0001044	846291	0.9607	381	0.1388
7077	92	0.0001044	846383	0.9608	382	0.1392
4696	91	0.0001033	846474	0.9609	383	0.1395
3913	91	0.0001033	846565	0.961	384	0.1399
29317	91	0.0001033	846656	0.9611	385	0.1403
21903	91	0.0001033	846747	0.9612	386	0.1406
12579	90	0.0001022	846837	0.9613	387	0.141
477	90	0.0001022	846927	0.9614	388	0.1413
8601	90	0.0001022	847017	0.9615	389	0.1417
10592	90	0.0001022	847107	0.9616	390	0.1421
534	89	0.000101	847196	0.9617	391	0.1424
1715	89	0.000101	847285	0.9618	392	0.1428
3472	88	9.99e-05	847373	0.9619	393	0.1432
10728	88	9.99e-05	847461	0.962	394	0.1435
6954	87	9.876e-05	847548	0.9621	395	0.1439
19556	87	9.876e-05	847635	0.9622	396	0.1443
23766	87	9.876e-05	847722	0.9623	397	0.1446
14073	86	9.762e-05	847808	0.9624	398	0.145
2481	86	9.762e-05	847894	0.9625	399	0.1454
20199	86	9.762e-05	847980	0.9626	400	0.1457
19625	86	9.762e-05	848066	0.9627	401	0.1461
24553	85	9.649e-05	848151	0.9628	402	0.1464
28642	85	9.649e-05	848236	0.9629	403	0.1468
7157	85	9.649e-05	848321	0.963	404	0.1472
25863	84	9.535e-05	848405	0.9631	405	0.1475
21174	84	9.535e-05	848489	0.9632	406	0.1479
29751	84	9.535e-05	848573	0.9633	407	0.1483
15230	83	9.422e-05	848656	0.9634	408	0.1486
14996	83	9.422e-05	848739	0.9635	409	0.149
8646	82	9.308e-05	848821	0.9636	410	0.1494
19714	82	9.308e-05	848903	0.9637	411	0.1497
1912	82	9.308e-05	848985	0.9637	412	0.1501
1424	82	9.308e-05	849067	0.9638	413	0.1505
17848	82	9.308e-05	849149	0.9639	414	0.1508
23124	82	9.308e-05	849231	0.964	415	0.1512
17675	81	9.195e-05	849312	0.9641	416	0.1515
23728	81	9.195e-05	849393	0.9642	417	0.1519
15941	81	9.195e-05	849474	0.9643	418	0.1523
23610	81	9.195e-05	849555	0.9644	419	0.1526
25875	80	9.081e-05	849635	0.9645	420	0.153
22945	80	9.081e-05	849715	0.9646	421	0.1534
4405	79	8.968e-05	849794	0.9647	422	0.1537
1060	78	8.854e-05	849872	0.9648	423	0.1541
26903	78	8.854e-05	849950	0.9648	424	0.1545
13466	78	8.854e-05	850028	0.9649	425	0.1548
18445	78	8.854e-05	850106	0.965	426	0.1552
23726	78	8.854e-05	850184	0.9651	427	0.1556
22263	77	8.741e-05	850261	0.9652	428	0.1559
1840	77	8.741e-05	850338	0.9653	429	0.1563
9057	76	8.627e-05	850414	0.9654	430	0.1566
24531	76	8.627e-05	850490	0.9655	431	0.157
2897	76	8.627e-05	850566	0.9655	432	0.1574
4509	75	8.514e-05	850641	0.9656	433	0.1577
26004	75	8.514e-05	850716	0.9657	434	0.1581
26258	75	8.514e-05	850791	0.9658	435	0.1585
3421	75	8.514e-05	850866	0.9659	436	0.1588
5308	75	8.514e-05	850941	0.966	437	0.1592
23026	75	8.514e-05	851016	0.9661	438	0.1596
26825	74	8.4e-05	851090	0.9661	439	0.1599
5761	74	8.4e-05	851164	0.9662	440	0.1603
4401	73	8.287e-05	851237	0.9663	441	0.1607
25126	73	8.287e-05	851310	0.9664	442	0.161
10076	73	8.287e-05	851383	0.9665	443	0.1614
7604	73	8.287e-05	851456	0.9665	444	0.1617
29835	72	8.173e-05	851528	0.9666	445	0.1621
16137	72	8.173e-05	851600	0.9667	446	0.1625
24395	72	8.173e-05	851672	0.9668	447	0.1628
22132	72	8.173e-05	851744	0.9669	448	0.1632
14475	71	8.06e-05	851815	0.967	449	0.1636
23121	71	8.06e-05	851886	0.967	450	0.1639
17378	71	8.06e-05	851957	0.9671	451	0.1643
19276	71	8.06e-05	852028	0.9672	452	0.1647
15014	70	7.946e-05	852098	0.9673	453	0.165
26910	70	7.946e-05	852168	0.9674	454	0.1654
28242	70	7.946e-05	852238	0.9674	455	0.1658
26524	70	7.946e-05	852308	0.9675	456	0.1661
20749	69	7.833e-05	852377	0.9676	457	0.1665
6685	69	7.833e-05	852446	0.9677	458	0.1668
22353	69	7.833e-05	852515	0.9678	459	0.1672
18535	69	7.833e-05	852584	0.9678	460	0.1676
16697	69	7.833e-05	852653	0.9679	461	0.1679
14272	69	7.833e-05	852722	0.968	462	0.1683
3196	69	7.833e-05	852791	0.9681	463	0.1687
4606	68	7.719e-05	852859	0.9681	464	0.169
17438	68	7.719e-05	852927	0.9682	465	0.1694
369	68	7.719e-05	852995	0.9683	466	0.1698
27929	68	7.719e-05	853063	0.9684	467	0.1701
13589	67	7.606e-05	853130	0.9685	468	0.1705
17127	67	7.606e-05	853197	0.9685	469	0.1709
22851	67	7.606e-05	853264	0.9686	470	0.1712
24213	67	7.606e-05	853331	0.9687	471	0.1716
1588	66	7.492e-05	853397	0.9688	472	0.1719
20585	65	7.379e-05	853462	0.9688	473	0.1723
2567	65	7.379e-05	853527	0.9689	474	0.1727
9862	65	7.379e-05	853592	0.969	475	0.173
9140	65	7.379e-05	853657	0.969	476	0.1734
9890	65	7.379e-05	853722	0.9691	477	0.1738
28558	64	7.265e-05	853786	0.9692	478	0.1741
7360	64	7.265e-05	853850	0.9693	479	0.1745
17834	64	7.265e-05	853914	0.9693	480	0.1749
5819	64	7.265e-05	853978	0.9694	481	0.1752
10508	64	7.265e-05	854042	0.9695	482	0.1756
5658	64	7.265e-05	854106	0.9696	483	0.176
10563	63	7.152e-05	854169	0.9696	484	0.1763
22209	63	7.152e-05	854232	0.9697	485	0.1767
15434	62	7.038e-05	854294	0.9698	486	0.177
11097	62	7.038e-05	854356	0.9698	487	0.1774
6424	62	7.038e-05	854418	0.9699	488	0.1778
23444	62	7.038e-05	854480	0.97	489	0.1781
906	62	7.038e-05	854542	0.9701	490	0.1785
2379	62	7.038e-05	854604	0.9701	491	0.1789
28975	62	7.038e-05	854666	0.9702	492	0.1792
18891	61	6.925e-05	854727	0.9703	493	0.1796
22712	61	6.925e-05	854788	0.9703	494	0.18
28206	61	6.925e-05	854849	0.9704	495	0.1803
6382	61	6.925e-05	854910	0.9705	496	0.1807
27058	61	6.925e-05	854971	0.9705	497	0.1811
20571	60	6.811e-05	855031	0.9706	498	0.1814
29497	60	6.811e-05	855091	0.9707	499	0.1818
2406	60	6.811e-05	855151	0.9707	500	0.1821
1808	60	6.811e-05	855211	0.9708	501	0.1825
19562	60	6.811e-05	855271	0.9709	502	0.1829
8155	60	6.811e-05	855331	0.9709	503	0.1832
3353	60	6.811e-05	855391	0.971	504	0.1836
459	60	6.811e-05	855451	0.9711	505	0.184
17130	60	6.811e-05	855511	0.9712	506	0.1843
13974	59	6.698e-05	855570	0.9712	507	0.1847
20726	59	6.698e-05	855629	0.9713	508	0.1851
22129	59	6.698e-05	855688	0.9714	509	0.1854
21981	59	6.698e-05	855747	0.9714	510	0.1858
15299	58	6.584e-05	855805	0.9715	511	0.1862
7365	58	6.584e-05	855863	0.9716	512	0.1865
22247	58	6.584e-05	855921	0.9716	513	0.1869
26119	58	6.584e-05	855979	0.9717	514	0.1872
29094	58	6.584e-05	856037	0.9718	515	0.1876
17777	58	6.584e-05	856095	0.9718	516	0.188
29964	58	6.584e-05	856153	0.9719	517	0.1883
19719	57	6.47e-05	856210	0.9719	518	0.1887
8273	57	6.47e-05	856267	0.972	519	0.1891
27452	56	6.357e-05	856323	0.9721	520	0.1894
15692	56	6.357e-05	856379	0.9721	521	0.1898
22690	56	6.357e-05	856435	0.9722	522	0.1902
27200	56	6.357e-05	856491	0.9723	523	0.1905
9822	56	6.357e-05	856547	0.9723	524	0.1909
4341	56	6.357e-05	856603	0.9724	525	0.1913
3178	56	6.357e-05	856659	0.9725	526	0.1916
20644	56	6.357e-05	856715	0.9725	527	0.192
11089	56	6.357e-05	856771	0.9726	528	0.1923
1623	55	6.243e-05	856826	0.9726	529	0.1927
23269	55	6.243e-05	856881	0.9727	530	0.1931
14038	55	6.243e-05	856936	0.9728	531	0.1934
11997	55	6.243e-05	856991	0.9728	532	0.1938
18185	55	6.243e-05	857046	0.9729	533	0.1942
3617	55	6.243e-05	857101	0.973	534	0.1945
1192	55	6.243e-05	857156	0.973	535	0.1949
14161	55	6.243e-05	857211	0.9731	536	0.1953
