key	freq	prob	cfreq	cprob	count	cfrac
9565	1	1.135e-06	871160	0.9889	12198	0.5554
19946	1	1.135e-06	871161	0.9889	12199	0.5555
8944	1	1.135e-06	871162	0.9889	12200	0.5555
29667	1	1.135e-06	871163	0.9889	12201	0.5556
1383	1	1.135e-06	871164	0.9889	12202	0.5556
10518	1	1.135e-06	871165	0.9889	12203	0.5557
25224	1	1.135e-06	871166	0.9889	12204	0.5557
8124	1	1.135e-06	871167	0.9889	12205	0.5558
27325	1	1.135e-06	871168	0.9889	12206	0.5558
21360	1	1.135e-06	871169	0.9889	12207	0.5558
3689	1	1.135e-06	871170	0.9889	12208	0.5559
20887	1	1.135e-06	871171	0.9889	12209	0.5559
6315	1	1.135e-06	871172	0.9889	12210	0.556
5448	1	1.135e-06	871173	0.9889	12211	0.556
14044	1	1.135e-06	871174	0.9889	12212	0.5561
119	1	1.135e-06	871175	0.9889	12213	0.5561
27495	1	1.135e-06	871176	0.9889	12214	0.5562
12302	1	1.135e-06	871177	0.9889	12215	0.5562
13946	1	1.135e-06	871178	0.9889	12216	0.5563
16970	1	1.135e-06	871179	0.9889	12217	0.5563
15410	1	1.135e-06	871180	0.9889	12218	0.5563
23513	1	1.135e-06	871181	0.9889	12219	0.5564
931	1	1.135e-06	871182	0.9889	12220	0.5564
2590	1	1.135e-06	871183	0.9889	12221	0.5565
1665	1	1.135e-06	871184	0.9889	12222	0.5565
18965	1	1.135e-06	871185	0.9889	12223	0.5566
20427	1	1.135e-06	871186	0.9889	12224	0.5566
9	1	1.135e-06	871187	0.9889	12225	0.5567
16016	1	1.135e-06	871188	0.9889	12226	0.5567
8570	1	1.135e-06	871189	0.989	12227	0.5568
6492	1	1.135e-06	871190	0.989	12228	0.5568
17525	1	1.135e-06	871191	0.989	12229	0.5569
28949	1	1.135e-06	871192	0.989	12230	0.5569
13196	1	1.135e-06	871193	0.989	12231	0.5569
16539	1	1.135e-06	871194	0.989	12232	0.557
15468	1	1.135e-06	871195	0.989	12233	0.557
17697	1	1.135e-06	871196	0.989	12234	0.5571
12429	1	1.135e-06	871197	0.989	12235	0.5571
6015	1	1.135e-06	871198	0.989	12236	0.5572
24868	1	1.135e-06	871199	0.989	12237	0.5572
16117	1	1.135e-06	871200	0.989	12238	0.5573
19576	1	1.135e-06	871201	0.989	12239	0.5573
20766	1	1.135e-06	871202	0.989	12240	0.5574
14190	1	1.135e-06	871203	0.989	12241	0.5574
28327	1	1.135e-06	871204	0.989	12242	0.5574
19584	1	1.135e-06	871205	0.989	12243	0.5575
27979	1	1.135e-06	871206	0.989	12244	0.5575
4863	1	1.135e-06	871207	0.989	12245	0.5576
16586	1	1.135e-06	871208	0.989	12246	0.5576
29041	1	1.135e-06	871209	0.989	12247	0.5577
8292	1	1.135e-06	871210	0.989	12248	0.5577
24971	1	1.135e-06	871211	0.989	12249	0.5578
123	1	1.135e-06	871212	0.989	12250	0.5578
22640	1	1.135e-06	871213	0.989	12251	0.5579
6003	1	1.135e-06	871214	0.989	12252	0.5579
29360	1	1.135e-06	871215	0.989	12253	0.5579
25839	1	1.135e-06	871216	0.989	12254	0.558
23188	1	1.135e-06	871217	0.989	12255	0.558
7636	1	1.135e-06	871218	0.989	12256	0.5581
23583	1	1.135e-06	871219	0.989	12257	0.5581
15641	1	1.135e-06	871220	0.989	12258	0.5582
13746	1	1.135e-06	871221	0.989	12259	0.5582
25335	1	1.135e-06	871222	0.989	12260	0.5583
22041	1	1.135e-06	871223	0.989	12261	0.5583
5971	1	1.135e-06	871224	0.989	12262	0.5584
3819	1	1.135e-06	871225	0.989	12263	0.5584
5716	1	1.135e-06	871226	0.989	12264	0.5584
17788	1	1.135e-06	871227	0.989	12265	0.5585
12893	1	1.135e-06	871228	0.989	12266	0.5585
5027	1	1.135e-06	871229	0.989	12267	0.5586
24942	1	1.135e-06	871230	0.989	12268	0.5586
5147	1	1.135e-06	871231	0.989	12269	0.5587
21862	1	1.135e-06	871232	0.989	12270	0.5587
349	1	1.135e-06	871233	0.989	12271	0.5588
26949	1	1.135e-06	871234	0.989	12272	0.5588
12225	1	1.135e-06	871235	0.989	12273	0.5589
1573	1	1.135e-06	871236	0.989	12274	0.5589
9394	1	1.135e-06	871237	0.989	12275	0.5589
29045	1	1.135e-06	871238	0.989	12276	0.559
23212	1	1.135e-06	871239	0.989	12277	0.559
22318	1	1.135e-06	871240	0.989	12278	0.5591
20644	1	1.135e-06	871241	0.989	12279	0.5591
18790	1	1.135e-06	871242	0.989	12280	0.5592
1093	1	1.135e-06	871243	0.989	12281	0.5592
10992	1	1.135e-06	871244	0.989	12282	0.5593
13537	1	1.135e-06	871245	0.989	12283	0.5593
23415	1	1.135e-06	871246	0.989	12284	0.5594
9563	1	1.135e-06	871247	0.989	12285	0.5594
24222	1	1.135e-06	871248	0.989	12286	0.5594
14866	1	1.135e-06	871249	0.989	12287	0.5595
9123	1	1.135e-06	871250	0.989	12288	0.5595
2172	1	1.135e-06	871251	0.989	12289	0.5596
4065	1	1.135e-06	871252	0.989	12290	0.5596
29506	1	1.135e-06	871253	0.989	12291	0.5597
22171	1	1.135e-06	871254	0.989	12292	0.5597
2896	1	1.135e-06	871255	0.989	12293	0.5598
16215	1	1.135e-06	871256	0.989	12294	0.5598
9369	1	1.135e-06	871257	0.989	12295	0.5599
9970	1	1.135e-06	871258	0.989	12296	0.5599
19528	1	1.135e-06	871259	0.989	12297	0.5599
27087	1	1.135e-06	871260	0.989	12298	0.56
11070	1	1.135e-06	871261	0.989	12299	0.56
21409	1	1.135e-06	871262	0.989	12300	0.5601
1470	1	1.135e-06	871263	0.989	12301	0.5601
13721	1	1.135e-06	871264	0.989	12302	0.5602
15002	1	1.135e-06	871265	0.989	12303	0.5602
24792	1	1.135e-06	871266	0.989	12304	0.5603
21	1	1.135e-06	871267	0.989	12305	0.5603
19691	1	1.135e-06	871268	0.989	12306	0.5604
17666	1	1.135e-06	871269	0.989	12307	0.5604
15613	1	1.135e-06	871270	0.989	12308	0.5604
5309	1	1.135e-06	871271	0.989	12309	0.5605
20908	1	1.135e-06	871272	0.989	12310	0.5605
10193	1	1.135e-06	871273	0.989	12311	0.5606
11995	1	1.135e-06	871274	0.989	12312	0.5606
20569	1	1.135e-06	871275	0.989	12313	0.5607
2719	1	1.135e-06	871276	0.989	12314	0.5607
18089	1	1.135e-06	871277	0.9891	12315	0.5608
26337	1	1.135e-06	871278	0.9891	12316	0.5608
12800	1	1.135e-06	871279	0.9891	12317	0.5609
7246	1	1.135e-06	871280	0.9891	12318	0.5609
17774	1	1.135e-06	871281	0.9891	12319	0.5609
28150	1	1.135e-06	871282	0.9891	12320	0.561
6352	1	1.135e-06	871283	0.9891	12321	0.561
27744	1	1.135e-06	871284	0.9891	12322	0.5611
21973	1	1.135e-06	871285	0.9891	12323	0.5611
27634	1	1.135e-06	871286	0.9891	12324	0.5612
28917	1	1.135e-06	871287	0.9891	12325	0.5612
13377	1	1.135e-06	871288	0.9891	12326	0.5613
29239	1	1.135e-06	871289	0.9891	12327	0.5613
12455	1	1.135e-06	871290	0.9891	12328	0.5614
2925	1	1.135e-06	871291	0.9891	12329	0.5614
8683	1	1.135e-06	871292	0.9891	12330	0.5614
23966	1	1.135e-06	871293	0.9891	12331	0.5615
24430	1	1.135e-06	871294	0.9891	12332	0.5615
24113	1	1.135e-06	871295	0.9891	12333	0.5616
29838	1	1.135e-06	871296	0.9891	12334	0.5616
11911	1	1.135e-06	871297	0.9891	12335	0.5617
20700	1	1.135e-06	871298	0.9891	12336	0.5617
22699	1	1.135e-06	871299	0.9891	12337	0.5618
21534	1	1.135e-06	871300	0.9891	12338	0.5618
3762	1	1.135e-06	871301	0.9891	12339	0.5619
604	1	1.135e-06	871302	0.9891	12340	0.5619
22929	1	1.135e-06	871303	0.9891	12341	0.562
1168	1	1.135e-06	871304	0.9891	12342	0.562
18697	1	1.135e-06	871305	0.9891	12343	0.562
29561	1	1.135e-06	871306	0.9891	12344	0.5621
28176	1	1.135e-06	871307	0.9891	12345	0.5621
15226	1	1.135e-06	871308	0.9891	12346	0.5622
24170	1	1.135e-06	871309	0.9891	12347	0.5622
24686	1	1.135e-06	871310	0.9891	12348	0.5623
3163	1	1.135e-06	871311	0.9891	12349	0.5623
5035	1	1.135e-06	871312	0.9891	12350	0.5624
21206	1	1.135e-06	871313	0.9891	12351	0.5624
28896	1	1.135e-06	871314	0.9891	12352	0.5625
27896	1	1.135e-06	871315	0.9891	12353	0.5625
17802	1	1.135e-06	871316	0.9891	12354	0.5625
17528	1	1.135e-06	871317	0.9891	12355	0.5626
5688	1	1.135e-06	871318	0.9891	12356	0.5626
15481	1	1.135e-06	871319	0.9891	12357	0.5627
14260	1	1.135e-06	871320	0.9891	12358	0.5627
2412	1	1.135e-06	871321	0.9891	12359	0.5628
4837	1	1.135e-06	871322	0.9891	12360	0.5628
10187	1	1.135e-06	871323	0.9891	12361	0.5629
11718	1	1.135e-06	871324	0.9891	12362	0.5629
28695	1	1.135e-06	871325	0.9891	12363	0.563
27217	1	1.135e-06	871326	0.9891	12364	0.563
25069	1	1.135e-06	871327	0.9891	12365	0.563
654	1	1.135e-06	871328	0.9891	12366	0.5631
4712	1	1.135e-06	871329	0.9891	12367	0.5631
18889	1	1.135e-06	871330	0.9891	12368	0.5632
5916	1	1.135e-06	871331	0.9891	12369	0.5632
29896	1	1.135e-06	871332	0.9891	12370	0.5633
3164	1	1.135e-06	871333	0.9891	12371	0.5633
8998	1	1.135e-06	871334	0.9891	12372	0.5634
21189	1	1.135e-06	871335	0.9891	12373	0.5634
8383	1	1.135e-06	871336	0.9891	12374	0.5635
6467	1	1.135e-06	871337	0.9891	12375	0.5635
2303	1	1.135e-06	871338	0.9891	12376	0.5635
27718	1	1.135e-06	871339	0.9891	12377	0.5636
8396	1	1.135e-06	871340	0.9891	12378	0.5636
5677	1	1.135e-06	871341	0.9891	12379	0.5637
19646	1	1.135e-06	871342	0.9891	12380	0.5637
13723	1	1.135e-06	871343	0.9891	12381	0.5638
5801	1	1.135e-06	871344	0.9891	12382	0.5638
25659	1	1.135e-06	871345	0.9891	12383	0.5639
7751	1	1.135e-06	871346	0.9891	12384	0.5639
3271	1	1.135e-06	871347	0.9891	12385	0.564
9870	1	1.135e-06	871348	0.9891	12386	0.564
7490	1	1.135e-06	871349	0.9891	12387	0.564
26607	1	1.135e-06	871350	0.9891	12388	0.5641
1020	1	1.135e-06	871351	0.9891	12389	0.5641
18140	1	1.135e-06	871352	0.9891	12390	0.5642
17912	1	1.135e-06	871353	0.9891	12391	0.5642
27053	1	1.135e-06	871354	0.9891	12392	0.5643
16795	1	1.135e-06	871355	0.9891	12393	0.5643
22293	1	1.135e-06	871356	0.9891	12394	0.5644
7969	1	1.135e-06	871357	0.9891	12395	0.5644
3284	1	1.135e-06	871358	0.9891	12396	0.5645
11551	1	1.135e-06	871359	0.9891	12397	0.5645
28514	1	1.135e-06	871360	0.9891	12398	0.5645
11184	1	1.135e-06	871361	0.9891	12399	0.5646
26058	1	1.135e-06	871362	0.9891	12400	0.5646
593	1	1.135e-06	871363	0.9891	12401	0.5647
24154	1	1.135e-06	871364	0.9891	12402	0.5647
663	1	1.135e-06	871365	0.9892	12403	0.5648
24461	1	1.135e-06	871366	0.9892	12404	0.5648
11821	1	1.135e-06	871367	0.9892	12405	0.5649
12287	1	1.135e-06	871368	0.9892	12406	0.5649
29363	1	1.135e-06	871369	0.9892	12407	0.565
27756	1	1.135e-06	871370	0.9892	12408	0.565
12553	1	1.135e-06	871371	0.9892	12409	0.565
10928	1	1.135e-06	871372	0.9892	12410	0.5651
28733	1	1.135e-06	871373	0.9892	12411	0.5651
29323	1	1.135e-06	871374	0.9892	12412	0.5652
8044	1	1.135e-06	871375	0.9892	12413	0.5652
28658	1	1.135e-06	871376	0.9892	12414	0.5653
7898	1	1.135e-06	871377	0.9892	12415	0.5653
28480	1	1.135e-06	871378	0.9892	12416	0.5654
22083	1	1.135e-06	871379	0.9892	12417	0.5654
6128	1	1.135e-06	871380	0.9892	12418	0.5655
2838	1	1.135e-06	871381	0.9892	12419	0.5655
3840	1	1.135e-06	871382	0.9892	12420	0.5655
136	1	1.135e-06	871383	0.9892	12421	0.5656
27712	1	1.135e-06	871384	0.9892	12422	0.5656
24052	1	1.135e-06	871385	0.9892	12423	0.5657
24416	1	1.135e-06	871386	0.9892	12424	0.5657
8542	1	1.135e-06	871387	0.9892	12425	0.5658
28139	1	1.135e-06	871388	0.9892	12426	0.5658
28922	1	1.135e-06	871389	0.9892	12427	0.5659
27266	1	1.135e-06	871390	0.9892	12428	0.5659
5379	1	1.135e-06	871391	0.9892	12429	0.566
14642	1	1.135e-06	871392	0.9892	12430	0.566
10684	1	1.135e-06	871393	0.9892	12431	0.566
10374	1	1.135e-06	871394	0.9892	12432	0.5661
26689	1	1.135e-06	871395	0.9892	12433	0.5661
20470	1	1.135e-06	871396	0.9892	12434	0.5662
16703	1	1.135e-06	871397	0.9892	12435	0.5662
4668	1	1.135e-06	871398	0.9892	12436	0.5663
28506	1	1.135e-06	871399	0.9892	12437	0.5663
20027	1	1.135e-06	871400	0.9892	12438	0.5664
6766	1	1.135e-06	871401	0.9892	12439	0.5664
6409	1	1.135e-06	871402	0.9892	12440	0.5665
14867	1	1.135e-06	871403	0.9892	12441	0.5665
1072	1	1.135e-06	871404	0.9892	12442	0.5665
5852	1	1.135e-06	871405	0.9892	12443	0.5666
3637	1	1.135e-06	871406	0.9892	12444	0.5666
23636	1	1.135e-06	871407	0.9892	12445	0.5667
7702	1	1.135e-06	871408	0.9892	12446	0.5667
9806	1	1.135e-06	871409	0.9892	12447	0.5668
17260	1	1.135e-06	871410	0.9892	12448	0.5668
20236	1	1.135e-06	871411	0.9892	12449	0.5669
18646	1	1.135e-06	871412	0.9892	12450	0.5669
15525	1	1.135e-06	871413	0.9892	12451	0.567
494	1	1.135e-06	871414	0.9892	12452	0.567
8387	1	1.135e-06	871415	0.9892	12453	0.5671
8453	1	1.135e-06	871416	0.9892	12454	0.5671
19236	1	1.135e-06	871417	0.9892	12455	0.5671
29651	1	1.135e-06	871418	0.9892	12456	0.5672
7020	1	1.135e-06	871419	0.9892	12457	0.5672
19941	1	1.135e-06	871420	0.9892	12458	0.5673
7532	1	1.135e-06	871421	0.9892	12459	0.5673
21018	1	1.135e-06	871422	0.9892	12460	0.5674
10779	1	1.135e-06	871423	0.9892	12461	0.5674
25372	1	1.135e-06	871424	0.9892	12462	0.5675
11685	1	1.135e-06	871425	0.9892	12463	0.5675
18119	1	1.135e-06	871426	0.9892	12464	0.5676
227	1	1.135e-06	871427	0.9892	12465	0.5676
21611	1	1.135e-06	871428	0.9892	12466	0.5676
21838	1	1.135e-06	871429	0.9892	12467	0.5677
24104	1	1.135e-06	871430	0.9892	12468	0.5677
8324	1	1.135e-06	871431	0.9892	12469	0.5678
2375	1	1.135e-06	871432	0.9892	12470	0.5678
27452	1	1.135e-06	871433	0.9892	12471	0.5679
12699	1	1.135e-06	871434	0.9892	12472	0.5679
10277	1	1.135e-06	871435	0.9892	12473	0.568
14945	1	1.135e-06	871436	0.9892	12474	0.568
11958	1	1.135e-06	871437	0.9892	12475	0.5681
3817	1	1.135e-06	871438	0.9892	12476	0.5681
16093	1	1.135e-06	871439	0.9892	12477	0.5681
21431	1	1.135e-06	871440	0.9892	12478	0.5682
26255	1	1.135e-06	871441	0.9892	12479	0.5682
28043	1	1.135e-06	871442	0.9892	12480	0.5683
24819	1	1.135e-06	871443	0.9892	12481	0.5683
6487	1	1.135e-06	871444	0.9892	12482	0.5684
10562	1	1.135e-06	871445	0.9892	12483	0.5684
25785	1	1.135e-06	871446	0.9892	12484	0.5685
16149	1	1.135e-06	871447	0.9892	12485	0.5685
26473	1	1.135e-06	871448	0.9892	12486	0.5686
192	1	1.135e-06	871449	0.9892	12487	0.5686
5303	1	1.135e-06	871450	0.9892	12488	0.5686
28536	1	1.135e-06	871451	0.9892	12489	0.5687
26097	1	1.135e-06	871452	0.9892	12490	0.5687
9725	1	1.135e-06	871453	0.9892	12491	0.5688
8348	1	1.135e-06	871454	0.9893	12492	0.5688
1109	1	1.135e-06	871455	0.9893	12493	0.5689
20805	1	1.135e-06	871456	0.9893	12494	0.5689
15443	1	1.135e-06	871457	0.9893	12495	0.569
23137	1	1.135e-06	871458	0.9893	12496	0.569
28127	1	1.135e-06	871459	0.9893	12497	0.5691
4664	1	1.135e-06	871460	0.9893	12498	0.5691
2043	1	1.135e-06	871461	0.9893	12499	0.5691
13940	1	1.135e-06	871462	0.9893	12500	0.5692
3275	1	1.135e-06	871463	0.9893	12501	0.5692
9036	1	1.135e-06	871464	0.9893	12502	0.5693
23028	1	1.135e-06	871465	0.9893	12503	0.5693
24127	1	1.135e-06	871466	0.9893	12504	0.5694
22746	1	1.135e-06	871467	0.9893	12505	0.5694
26302	1	1.135e-06	871468	0.9893	12506	0.5695
25563	1	1.135e-06	871469	0.9893	12507	0.5695
29979	1	1.135e-06	871470	0.9893	12508	0.5696
7444	1	1.135e-06	871471	0.9893	12509	0.5696
1127	1	1.135e-06	871472	0.9893	12510	0.5696
15055	1	1.135e-06	871473	0.9893	12511	0.5697
24876	1	1.135e-06	871474	0.9893	12512	0.5697
27006	1	1.135e-06	871475	0.9893	12513	0.5698
9901	1	1.135e-06	871476	0.9893	12514	0.5698
20049	1	1.135e-06	871477	0.9893	12515	0.5699
4287	1	1.135e-06	871478	0.9893	12516	0.5699
20337	1	1.135e-06	871479	0.9893	12517	0.57
22691	1	1.135e-06	871480	0.9893	12518	0.57
871	1	1.135e-06	871481	0.9893	12519	0.5701
12787	1	1.135e-06	871482	0.9893	12520	0.5701
5833	1	1.135e-06	871483	0.9893	12521	0.5701
11989	1	1.135e-06	871484	0.9893	12522	0.5702
14677	1	1.135e-06	871485	0.9893	12523	0.5702
9619	1	1.135e-06	871486	0.9893	12524	0.5703
29685	1	1.135e-06	871487	0.9893	12525	0.5703
9378	1	1.135e-06	871488	0.9893	12526	0.5704
2961	1	1.135e-06	871489	0.9893	12527	0.5704
17965	1	1.135e-06	871490	0.9893	12528	0.5705
17506	1	1.135e-06	871491	0.9893	12529	0.5705
22126	1	1.135e-06	871492	0.9893	12530	0.5706
16680	1	1.135e-06	871493	0.9893	12531	0.5706
23549	1	1.135e-06	871494	0.9893	12532	0.5706
23407	1	1.135e-06	871495	0.9893	12533	0.5707
9650	1	1.135e-06	871496	0.9893	12534	0.5707
28310	1	1.135e-06	871497	0.9893	12535	0.5708
2358	1	1.135e-06	871498	0.9893	12536	0.5708
56	1	1.135e-06	871499	0.9893	12537	0.5709
973	1	1.135e-06	871500	0.9893	12538	0.5709
24039	1	1.135e-06	871501	0.9893	12539	0.571
4499	1	1.135e-06	871502	0.9893	12540	0.571
17179	1	1.135e-06	871503	0.9893	12541	0.5711
19165	1	1.135e-06	871504	0.9893	12542	0.5711
1423	1	1.135e-06	871505	0.9893	12543	0.5711
14167	1	1.135e-06	871506	0.9893	12544	0.5712
2304	1	1.135e-06	871507	0.9893	12545	0.5712
16398	1	1.135e-06	871508	0.9893	12546	0.5713
8853	1	1.135e-06	871509	0.9893	12547	0.5713
2847	1	1.135e-06	871510	0.9893	12548	0.5714
18833	1	1.135e-06	871511	0.9893	12549	0.5714
9968	1	1.135e-06	871512	0.9893	12550	0.5715
21655	1	1.135e-06	871513	0.9893	12551	0.5715
7091	1	1.135e-06	871514	0.9893	12552	0.5716
21820	1	1.135e-06	871515	0.9893	12553	0.5716
22337	1	1.135e-06	871516	0.9893	12554	0.5716
24647	1	1.135e-06	871517	0.9893	12555	0.5717
19551	1	1.135e-06	871518	0.9893	12556	0.5717
20047	1	1.135e-06	871519	0.9893	12557	0.5718
16300	1	1.135e-06	871520	0.9893	12558	0.5718
10840	1	1.135e-06	871521	0.9893	12559	0.5719
25997	1	1.135e-06	871522	0.9893	12560	0.5719
25206	1	1.135e-06	871523	0.9893	12561	0.572
5727	1	1.135e-06	871524	0.9893	12562	0.572
27528	1	1.135e-06	871525	0.9893	12563	0.5721
29635	1	1.135e-06	871526	0.9893	12564	0.5721
25397	1	1.135e-06	871527	0.9893	12565	0.5722
22884	1	1.135e-06	871528	0.9893	12566	0.5722
19654	1	1.135e-06	871529	0.9893	12567	0.5722
8202	1	1.135e-06	871530	0.9893	12568	0.5723
14367	1	1.135e-06	871531	0.9893	12569	0.5723
14162	1	1.135e-06	871532	0.9893	12570	0.5724
21165	1	1.135e-06	871533	0.9893	12571	0.5724
29548	1	1.135e-06	871534	0.9893	12572	0.5725
27089	1	1.135e-06	871535	0.9893	12573	0.5725
4548	1	1.135e-06	871536	0.9893	12574	0.5726
19589	1	1.135e-06	871537	0.9893	12575	0.5726
4621	1	1.135e-06	871538	0.9893	12576	0.5727
11490	1	1.135e-06	871539	0.9893	12577	0.5727
28580	1	1.135e-06	871540	0.9893	12578	0.5727
2302	1	1.135e-06	871541	0.9893	12579	0.5728
24255	1	1.135e-06	871542	0.9894	12580	0.5728
18634	1	1.135e-06	871543	0.9894	12581	0.5729
24791	1	1.135e-06	871544	0.9894	12582	0.5729
6590	1	1.135e-06	871545	0.9894	12583	0.573
4750	1	1.135e-06	871546	0.9894	12584	0.573
27629	1	1.135e-06	871547	0.9894	12585	0.5731
7249	1	1.135e-06	871548	0.9894	12586	0.5731
12450	1	1.135e-06	871549	0.9894	12587	0.5732
882	1	1.135e-06	871550	0.9894	12588	0.5732
21121	1	1.135e-06	871551	0.9894	12589	0.5732
11257	1	1.135e-06	871552	0.9894	12590	0.5733
22794	1	1.135e-06	871553	0.9894	12591	0.5733
24392	1	1.135e-06	871554	0.9894	12592	0.5734
895	1	1.135e-06	871555	0.9894	12593	0.5734
19860	1	1.135e-06	871556	0.9894	12594	0.5735
780	1	1.135e-06	871557	0.9894	12595	0.5735
12047	1	1.135e-06	871558	0.9894	12596	0.5736
7175	1	1.135e-06	871559	0.9894	12597	0.5736
27147	1	1.135e-06	871560	0.9894	12598	0.5737
13943	1	1.135e-06	871561	0.9894	12599	0.5737
15774	1	1.135e-06	871562	0.9894	12600	0.5737
25956	1	1.135e-06	871563	0.9894	12601	0.5738
23620	1	1.135e-06	871564	0.9894	12602	0.5738
20624	1	1.135e-06	871565	0.9894	12603	0.5739
7179	1	1.135e-06	871566	0.9894	12604	0.5739
18813	1	1.135e-06	871567	0.9894	12605	0.574
27001	1	1.135e-06	871568	0.9894	12606	0.574
1359	1	1.135e-06	871569	0.9894	12607	0.5741
22471	1	1.135e-06	871570	0.9894	12608	0.5741
26572	1	1.135e-06	871571	0.9894	12609	0.5742
4658	1	1.135e-06	871572	0.9894	12610	0.5742
15906	1	1.135e-06	871573	0.9894	12611	0.5742
49	1	1.135e-06	871574	0.9894	12612	0.5743
25596	1	1.135e-06	871575	0.9894	12613	0.5743
763	1	1.135e-06	871576	0.9894	12614	0.5744
8268	1	1.135e-06	871577	0.9894	12615	0.5744
15330	1	1.135e-06	871578	0.9894	12616	0.5745
15953	1	1.135e-06	871579	0.9894	12617	0.5745
11920	1	1.135e-06	871580	0.9894	12618	0.5746
3070	1	1.135e-06	871581	0.9894	12619	0.5746
21860	1	1.135e-06	871582	0.9894	12620	0.5747
9013	1	1.135e-06	871583	0.9894	12621	0.5747
3772	1	1.135e-06	871584	0.9894	12622	0.5747
18521	1	1.135e-06	871585	0.9894	12623	0.5748
13515	1	1.135e-06	871586	0.9894	12624	0.5748
3728	1	1.135e-06	871587	0.9894	12625	0.5749
6083	1	1.135e-06	871588	0.9894	12626	0.5749
29030	1	1.135e-06	871589	0.9894	12627	0.575
139	1	1.135e-06	871590	0.9894	12628	0.575
6336	1	1.135e-06	871591	0.9894	12629	0.5751
19197	1	1.135e-06	871592	0.9894	12630	0.5751
10721	1	1.135e-06	871593	0.9894	12631	0.5752
23917	1	1.135e-06	871594	0.9894	12632	0.5752
23410	1	1.135e-06	871595	0.9894	12633	0.5752
6771	1	1.135e-06	871596	0.9894	12634	0.5753
2918	1	1.135e-06	871597	0.9894	12635	0.5753
22813	1	1.135e-06	871598	0.9894	12636	0.5754
28963	1	1.135e-06	871599	0.9894	12637	0.5754
6331	1	1.135e-06	871600	0.9894	12638	0.5755
4793	1	1.135e-06	871601	0.9894	12639	0.5755
12300	1	1.135e-06	871602	0.9894	12640	0.5756
20615	1	1.135e-06	871603	0.9894	12641	0.5756
24029	1	1.135e-06	871604	0.9894	12642	0.5757
10918	1	1.135e-06	871605	0.9894	12643	0.5757
7644	1	1.135e-06	871606	0.9894	12644	0.5757
24076	1	1.135e-06	871607	0.9894	12645	0.5758
8046	1	1.135e-06	871608	0.9894	12646	0.5758
21168	1	1.135e-06	871609	0.9894	12647	0.5759
13310	1	1.135e-06	871610	0.9894	12648	0.5759
9305	1	1.135e-06	871611	0.9894	12649	0.576
18131	1	1.135e-06	871612	0.9894	12650	0.576
15117	1	1.135e-06	871613	0.9894	12651	0.5761
4385	1	1.135e-06	871614	0.9894	12652	0.5761
26504	1	1.135e-06	871615	0.9894	12653	0.5762
10014	1	1.135e-06	871616	0.9894	12654	0.5762
25363	1	1.135e-06	871617	0.9894	12655	0.5762
18668	1	1.135e-06	871618	0.9894	12656	0.5763
10895	1	1.135e-06	871619	0.9894	12657	0.5763
10519	1	1.135e-06	871620	0.9894	12658	0.5764
7497	1	1.135e-06	871621	0.9894	12659	0.5764
11484	1	1.135e-06	871622	0.9894	12660	0.5765
12110	1	1.135e-06	871623	0.9894	12661	0.5765
10439	1	1.135e-06	871624	0.9894	12662	0.5766
26602	1	1.135e-06	871625	0.9894	12663	0.5766
20632	1	1.135e-06	871626	0.9894	12664	0.5767
21799	1	1.135e-06	871627	0.9894	12665	0.5767
29889	1	1.135e-06	871628	0.9894	12666	0.5767
26293	1	1.135e-06	871629	0.9894	12667	0.5768
1680	1	1.135e-06	871630	0.9895	12668	0.5768
19560	1	1.135e-06	871631	0.9895	12669	0.5769
4754	1	1.135e-06	871632	0.9895	12670	0.5769
770	1	1.135e-06	871633	0.9895	12671	0.577
16295	1	1.135e-06	871634	0.9895	12672	0.577
11059	1	1.135e-06	871635	0.9895	12673	0.5771
1210	1	1.135e-06	871636	0.9895	12674	0.5771
23959	1	1.135e-06	871637	0.9895	12675	0.5772
13005	1	1.135e-06	871638	0.9895	12676	0.5772
14674	1	1.135e-06	871639	0.9895	12677	0.5773
13338	1	1.135e-06	871640	0.9895	12678	0.5773
6905	1	1.135e-06	871641	0.9895	12679	0.5773
1490	1	1.135e-06	871642	0.9895	12680	0.5774
5584	1	1.135e-06	871643	0.9895	12681	0.5774
25308	1	1.135e-06	871644	0.9895	12682	0.5775
3568	1	1.135e-06	871645	0.9895	12683	0.5775
23444	1	1.135e-06	871646	0.9895	12684	0.5776
24817	1	1.135e-06	871647	0.9895	12685	0.5776
22502	1	1.135e-06	871648	0.9895	12686	0.5777
9655	1	1.135e-06	871649	0.9895	12687	0.5777
12076	1	1.135e-06	871650	0.9895	12688	0.5778
27614	1	1.135e-06	871651	0.9895	12689	0.5778
1901	1	1.135e-06	871652	0.9895	12690	0.5778
23596	1	1.135e-06	871653	0.9895	12691	0.5779
26299	1	1.135e-06	871654	0.9895	12692	0.5779
5412	1	1.135e-06	871655	0.9895	12693	0.578
26666	1	1.135e-06	871656	0.9895	12694	0.578
6788	1	1.135e-06	871657	0.9895	12695	0.5781
18394	1	1.135e-06	871658	0.9895	12696	0.5781
26369	1	1.135e-06	871659	0.9895	12697	0.5782
20251	1	1.135e-06	871660	0.9895	12698	0.5782
2868	1	1.135e-06	871661	0.9895	12699	0.5783
14188	1	1.135e-06	871662	0.9895	12700	0.5783
10238	1	1.135e-06	871663	0.9895	12701	0.5783
