key	freq	prob	cfreq	cprob	count	cfrac
15031	84	9.535e-05	383461	0.4353	2586	0.09117
29959	84	9.535e-05	383545	0.4354	2587	0.0912
20510	84	9.535e-05	383629	0.4355	2588	0.09124
19797	84	9.535e-05	383713	0.4356	2589	0.09127
26998	84	9.535e-05	383797	0.4357	2590	0.09131
4050	84	9.535e-05	383881	0.4358	2591	0.09134
21988	84	9.535e-05	383965	0.4359	2592	0.09138
2530	84	9.535e-05	384049	0.436	2593	0.09141
7403	84	9.535e-05	384133	0.4361	2594	0.09145
6157	84	9.535e-05	384217	0.4362	2595	0.09148
28917	84	9.535e-05	384301	0.4362	2596	0.09152
28197	84	9.535e-05	384385	0.4363	2597	0.09155
27909	84	9.535e-05	384469	0.4364	2598	0.09159
10348	84	9.535e-05	384553	0.4365	2599	0.09162
3987	84	9.535e-05	384637	0.4366	2600	0.09166
16309	84	9.535e-05	384721	0.4367	2601	0.09169
25084	84	9.535e-05	384805	0.4368	2602	0.09173
4440	84	9.535e-05	384889	0.4369	2603	0.09176
28261	84	9.535e-05	384973	0.437	2604	0.0918
25493	84	9.535e-05	385057	0.4371	2605	0.09184
17354	84	9.535e-05	385141	0.4372	2606	0.09187
24335	84	9.535e-05	385225	0.4373	2607	0.09191
6589	84	9.535e-05	385309	0.4374	2608	0.09194
15989	84	9.535e-05	385393	0.4375	2609	0.09198
7230	84	9.535e-05	385477	0.4376	2610	0.09201
23997	84	9.535e-05	385561	0.4377	2611	0.09205
8444	84	9.535e-05	385645	0.4378	2612	0.09208
10573	84	9.535e-05	385729	0.4379	2613	0.09212
27485	84	9.535e-05	385813	0.438	2614	0.09215
1148	84	9.535e-05	385897	0.4381	2615	0.09219
16012	84	9.535e-05	385981	0.4382	2616	0.09222
20847	84	9.535e-05	386065	0.4383	2617	0.09226
15088	84	9.535e-05	386149	0.4383	2618	0.09229
15599	83	9.422e-05	386232	0.4384	2619	0.09233
8504	83	9.422e-05	386315	0.4385	2620	0.09236
2800	83	9.422e-05	386398	0.4386	2621	0.0924
12678	83	9.422e-05	386481	0.4387	2622	0.09243
12458	83	9.422e-05	386564	0.4388	2623	0.09247
8735	83	9.422e-05	386647	0.4389	2624	0.09251
28845	83	9.422e-05	386730	0.439	2625	0.09254
27931	83	9.422e-05	386813	0.4391	2626	0.09258
15762	83	9.422e-05	386896	0.4392	2627	0.09261
7453	83	9.422e-05	386979	0.4393	2628	0.09265
3265	83	9.422e-05	387062	0.4394	2629	0.09268
15267	83	9.422e-05	387145	0.4395	2630	0.09272
12653	83	9.422e-05	387228	0.4396	2631	0.09275
12183	83	9.422e-05	387311	0.4397	2632	0.09279
26022	83	9.422e-05	387394	0.4398	2633	0.09282
12127	83	9.422e-05	387477	0.4399	2634	0.09286
16580	83	9.422e-05	387560	0.4399	2635	0.09289
13013	83	9.422e-05	387643	0.44	2636	0.09293
11873	83	9.422e-05	387726	0.4401	2637	0.09296
7056	83	9.422e-05	387809	0.4402	2638	0.093
26313	83	9.422e-05	387892	0.4403	2639	0.09303
2435	83	9.422e-05	387975	0.4404	2640	0.09307
15519	83	9.422e-05	388058	0.4405	2641	0.0931
20338	83	9.422e-05	388141	0.4406	2642	0.09314
6486	83	9.422e-05	388224	0.4407	2643	0.09317
4651	83	9.422e-05	388307	0.4408	2644	0.09321
27387	83	9.422e-05	388390	0.4409	2645	0.09325
26573	83	9.422e-05	388473	0.441	2646	0.09328
7761	83	9.422e-05	388556	0.4411	2647	0.09332
11845	83	9.422e-05	388639	0.4412	2648	0.09335
17960	83	9.422e-05	388722	0.4413	2649	0.09339
1907	83	9.422e-05	388805	0.4414	2650	0.09342
24631	83	9.422e-05	388888	0.4415	2651	0.09346
10334	83	9.422e-05	388971	0.4415	2652	0.09349
19991	83	9.422e-05	389054	0.4416	2653	0.09353
21193	83	9.422e-05	389137	0.4417	2654	0.09356
6915	83	9.422e-05	389220	0.4418	2655	0.0936
20763	83	9.422e-05	389303	0.4419	2656	0.09363
28456	83	9.422e-05	389386	0.442	2657	0.09367
23240	83	9.422e-05	389469	0.4421	2658	0.0937
16387	83	9.422e-05	389552	0.4422	2659	0.09374
20709	83	9.422e-05	389635	0.4423	2660	0.09377
26085	83	9.422e-05	389718	0.4424	2661	0.09381
9343	83	9.422e-05	389801	0.4425	2662	0.09384
25120	83	9.422e-05	389884	0.4426	2663	0.09388
25196	83	9.422e-05	389967	0.4427	2664	0.09392
2616	83	9.422e-05	390050	0.4428	2665	0.09395
26082	83	9.422e-05	390133	0.4429	2666	0.09399
2724	83	9.422e-05	390216	0.443	2667	0.09402
4717	83	9.422e-05	390299	0.4431	2668	0.09406
11490	83	9.422e-05	390382	0.4432	2669	0.09409
15029	83	9.422e-05	390465	0.4432	2670	0.09413
9857	83	9.422e-05	390548	0.4433	2671	0.09416
439	83	9.422e-05	390631	0.4434	2672	0.0942
19800	83	9.422e-05	390714	0.4435	2673	0.09423
11923	83	9.422e-05	390797	0.4436	2674	0.09427
6147	83	9.422e-05	390880	0.4437	2675	0.0943
1223	83	9.422e-05	390963	0.4438	2676	0.09434
2670	83	9.422e-05	391046	0.4439	2677	0.09437
13192	83	9.422e-05	391129	0.444	2678	0.09441
18728	83	9.422e-05	391212	0.4441	2679	0.09444
25107	83	9.422e-05	391295	0.4442	2680	0.09448
19578	83	9.422e-05	391378	0.4443	2681	0.09451
15463	83	9.422e-05	391461	0.4444	2682	0.09455
20012	83	9.422e-05	391544	0.4445	2683	0.09459
8470	83	9.422e-05	391627	0.4446	2684	0.09462
9326	82	9.308e-05	391709	0.4447	2685	0.09466
25982	82	9.308e-05	391791	0.4448	2686	0.09469
3189	82	9.308e-05	391873	0.4448	2687	0.09473
6793	82	9.308e-05	391955	0.4449	2688	0.09476
14400	82	9.308e-05	392037	0.445	2689	0.0948
26873	82	9.308e-05	392119	0.4451	2690	0.09483
29016	82	9.308e-05	392201	0.4452	2691	0.09487
16227	82	9.308e-05	392283	0.4453	2692	0.0949
28464	82	9.308e-05	392365	0.4454	2693	0.09494
6100	82	9.308e-05	392447	0.4455	2694	0.09497
11693	82	9.308e-05	392529	0.4456	2695	0.09501
13587	82	9.308e-05	392611	0.4457	2696	0.09504
4639	82	9.308e-05	392693	0.4458	2697	0.09508
17801	82	9.308e-05	392775	0.4459	2698	0.09511
4870	82	9.308e-05	392857	0.446	2699	0.09515
20658	82	9.308e-05	392939	0.4461	2700	0.09518
29875	82	9.308e-05	393021	0.4461	2701	0.09522
4541	82	9.308e-05	393103	0.4462	2702	0.09525
18508	82	9.308e-05	393185	0.4463	2703	0.09529
14733	82	9.308e-05	393267	0.4464	2704	0.09533
22679	82	9.308e-05	393349	0.4465	2705	0.09536
505	82	9.308e-05	393431	0.4466	2706	0.0954
15365	82	9.308e-05	393513	0.4467	2707	0.09543
1095	82	9.308e-05	393595	0.4468	2708	0.09547
17450	82	9.308e-05	393677	0.4469	2709	0.0955
28056	82	9.308e-05	393759	0.447	2710	0.09554
29727	82	9.308e-05	393841	0.4471	2711	0.09557
893	82	9.308e-05	393923	0.4472	2712	0.09561
12286	82	9.308e-05	394005	0.4473	2713	0.09564
15987	82	9.308e-05	394087	0.4474	2714	0.09568
15442	82	9.308e-05	394169	0.4475	2715	0.09571
10057	82	9.308e-05	394251	0.4475	2716	0.09575
16408	82	9.308e-05	394333	0.4476	2717	0.09578
16274	82	9.308e-05	394415	0.4477	2718	0.09582
22103	82	9.308e-05	394497	0.4478	2719	0.09585
20230	82	9.308e-05	394579	0.4479	2720	0.09589
28798	82	9.308e-05	394661	0.448	2721	0.09592
2493	82	9.308e-05	394743	0.4481	2722	0.09596
24616	82	9.308e-05	394825	0.4482	2723	0.096
27090	82	9.308e-05	394907	0.4483	2724	0.09603
12567	82	9.308e-05	394989	0.4484	2725	0.09607
13186	82	9.308e-05	395071	0.4485	2726	0.0961
19699	82	9.308e-05	395153	0.4486	2727	0.09614
22276	82	9.308e-05	395235	0.4487	2728	0.09617
23810	82	9.308e-05	395317	0.4488	2729	0.09621
28214	82	9.308e-05	395399	0.4488	2730	0.09624
23134	82	9.308e-05	395481	0.4489	2731	0.09628
2282	82	9.308e-05	395563	0.449	2732	0.09631
22708	82	9.308e-05	395645	0.4491	2733	0.09635
19128	82	9.308e-05	395727	0.4492	2734	0.09638
3307	82	9.308e-05	395809	0.4493	2735	0.09642
14823	82	9.308e-05	395891	0.4494	2736	0.09645
9089	82	9.308e-05	395973	0.4495	2737	0.09649
28677	82	9.308e-05	396055	0.4496	2738	0.09652
2671	82	9.308e-05	396137	0.4497	2739	0.09656
6349	81	9.195e-05	396218	0.4498	2740	0.09659
8077	81	9.195e-05	396299	0.4499	2741	0.09663
14386	81	9.195e-05	396380	0.45	2742	0.09667
6812	81	9.195e-05	396461	0.4501	2743	0.0967
14938	81	9.195e-05	396542	0.4501	2744	0.09674
20570	81	9.195e-05	396623	0.4502	2745	0.09677
13244	81	9.195e-05	396704	0.4503	2746	0.09681
19546	81	9.195e-05	396785	0.4504	2747	0.09684
10934	81	9.195e-05	396866	0.4505	2748	0.09688
6801	81	9.195e-05	396947	0.4506	2749	0.09691
29208	81	9.195e-05	397028	0.4507	2750	0.09695
22977	81	9.195e-05	397109	0.4508	2751	0.09698
5630	81	9.195e-05	397190	0.4509	2752	0.09702
17343	81	9.195e-05	397271	0.451	2753	0.09705
8710	81	9.195e-05	397352	0.4511	2754	0.09709
29175	81	9.195e-05	397433	0.4512	2755	0.09712
15539	81	9.195e-05	397514	0.4512	2756	0.09716
24761	81	9.195e-05	397595	0.4513	2757	0.09719
27102	81	9.195e-05	397676	0.4514	2758	0.09723
27684	81	9.195e-05	397757	0.4515	2759	0.09726
29456	81	9.195e-05	397838	0.4516	2760	0.0973
1393	81	9.195e-05	397919	0.4517	2761	0.09733
3264	81	9.195e-05	398000	0.4518	2762	0.09737
25262	81	9.195e-05	398081	0.4519	2763	0.09741
7452	81	9.195e-05	398162	0.452	2764	0.09744
16137	81	9.195e-05	398243	0.4521	2765	0.09748
29595	81	9.195e-05	398324	0.4522	2766	0.09751
14062	81	9.195e-05	398405	0.4523	2767	0.09755
963	81	9.195e-05	398486	0.4524	2768	0.09758
19326	81	9.195e-05	398567	0.4524	2769	0.09762
10885	81	9.195e-05	398648	0.4525	2770	0.09765
15780	81	9.195e-05	398729	0.4526	2771	0.09769
16195	81	9.195e-05	398810	0.4527	2772	0.09772
15568	81	9.195e-05	398891	0.4528	2773	0.09776
9766	81	9.195e-05	398972	0.4529	2774	0.09779
13686	81	9.195e-05	399053	0.453	2775	0.09783
23123	81	9.195e-05	399134	0.4531	2776	0.09786
5478	81	9.195e-05	399215	0.4532	2777	0.0979
27634	81	9.195e-05	399296	0.4533	2778	0.09793
23126	81	9.195e-05	399377	0.4534	2779	0.09797
19565	81	9.195e-05	399458	0.4535	2780	0.098
13766	81	9.195e-05	399539	0.4535	2781	0.09804
3984	81	9.195e-05	399620	0.4536	2782	0.09808
12452	81	9.195e-05	399701	0.4537	2783	0.09811
12236	81	9.195e-05	399782	0.4538	2784	0.09815
20279	81	9.195e-05	399863	0.4539	2785	0.09818
3733	81	9.195e-05	399944	0.454	2786	0.09822
6689	81	9.195e-05	400025	0.4541	2787	0.09825
22518	81	9.195e-05	400106	0.4542	2788	0.09829
9058	81	9.195e-05	400187	0.4543	2789	0.09832
23397	81	9.195e-05	400268	0.4544	2790	0.09836
28187	81	9.195e-05	400349	0.4545	2791	0.09839
11746	80	9.081e-05	400429	0.4546	2792	0.09843
28171	80	9.081e-05	400509	0.4546	2793	0.09846
12591	80	9.081e-05	400589	0.4547	2794	0.0985
1876	80	9.081e-05	400669	0.4548	2795	0.09853
7799	80	9.081e-05	400749	0.4549	2796	0.09857
17829	80	9.081e-05	400829	0.455	2797	0.0986
14082	80	9.081e-05	400909	0.4551	2798	0.09864
26652	80	9.081e-05	400989	0.4552	2799	0.09867
20117	80	9.081e-05	401069	0.4553	2800	0.09871
21315	80	9.081e-05	401149	0.4554	2801	0.09874
13190	80	9.081e-05	401229	0.4555	2802	0.09878
14433	80	9.081e-05	401309	0.4556	2803	0.09882
28564	80	9.081e-05	401389	0.4556	2804	0.09885
3665	80	9.081e-05	401469	0.4557	2805	0.09889
24494	80	9.081e-05	401549	0.4558	2806	0.09892
13189	80	9.081e-05	401629	0.4559	2807	0.09896
28034	80	9.081e-05	401709	0.456	2808	0.09899
17674	80	9.081e-05	401789	0.4561	2809	0.09903
11253	80	9.081e-05	401869	0.4562	2810	0.09906
2266	80	9.081e-05	401949	0.4563	2811	0.0991
4422	80	9.081e-05	402029	0.4564	2812	0.09913
10043	80	9.081e-05	402109	0.4565	2813	0.09917
7837	80	9.081e-05	402189	0.4566	2814	0.0992
26917	80	9.081e-05	402269	0.4566	2815	0.09924
15530	80	9.081e-05	402349	0.4567	2816	0.09927
26595	80	9.081e-05	402429	0.4568	2817	0.09931
29200	80	9.081e-05	402509	0.4569	2818	0.09934
7207	80	9.081e-05	402589	0.457	2819	0.09938
29737	80	9.081e-05	402669	0.4571	2820	0.09941
21610	80	9.081e-05	402749	0.4572	2821	0.09945
1903	80	9.081e-05	402829	0.4573	2822	0.09949
18590	80	9.081e-05	402909	0.4574	2823	0.09952
18787	80	9.081e-05	402989	0.4575	2824	0.09956
20567	80	9.081e-05	403069	0.4576	2825	0.09959
23075	80	9.081e-05	403149	0.4576	2826	0.09963
7045	80	9.081e-05	403229	0.4577	2827	0.09966
2778	80	9.081e-05	403309	0.4578	2828	0.0997
16595	80	9.081e-05	403389	0.4579	2829	0.09973
4259	80	9.081e-05	403469	0.458	2830	0.09977
21974	80	9.081e-05	403549	0.4581	2831	0.0998
8322	80	9.081e-05	403629	0.4582	2832	0.09984
14814	80	9.081e-05	403709	0.4583	2833	0.09987
26656	80	9.081e-05	403789	0.4584	2834	0.09991
16156	80	9.081e-05	403869	0.4585	2835	0.09994
5974	80	9.081e-05	403949	0.4586	2836	0.09998
14948	80	9.081e-05	404029	0.4586	2837	0.1
584	80	9.081e-05	404109	0.4587	2838	0.1
27215	80	9.081e-05	404189	0.4588	2839	0.1001
12250	80	9.081e-05	404269	0.4589	2840	0.1001
19240	80	9.081e-05	404349	0.459	2841	0.1002
29567	80	9.081e-05	404429	0.4591	2842	0.1002
15685	80	9.081e-05	404509	0.4592	2843	0.1002
5124	80	9.081e-05	404589	0.4593	2844	0.1003
18229	80	9.081e-05	404669	0.4594	2845	0.1003
12492	79	8.968e-05	404748	0.4595	2846	0.1003
7233	79	8.968e-05	404827	0.4595	2847	0.1004
7039	79	8.968e-05	404906	0.4596	2848	0.1004
6226	79	8.968e-05	404985	0.4597	2849	0.1004
21118	79	8.968e-05	405064	0.4598	2850	0.1005
2078	79	8.968e-05	405143	0.4599	2851	0.1005
5920	79	8.968e-05	405222	0.46	2852	0.1005
5671	79	8.968e-05	405301	0.4601	2853	0.1006
10596	79	8.968e-05	405380	0.4602	2854	0.1006
18761	79	8.968e-05	405459	0.4603	2855	0.1006
4397	79	8.968e-05	405538	0.4604	2856	0.1007
22203	79	8.968e-05	405617	0.4604	2857	0.1007
11702	79	8.968e-05	405696	0.4605	2858	0.1008
15082	79	8.968e-05	405775	0.4606	2859	0.1008
6845	79	8.968e-05	405854	0.4607	2860	0.1008
23127	79	8.968e-05	405933	0.4608	2861	0.1009
6225	79	8.968e-05	406012	0.4609	2862	0.1009
1017	79	8.968e-05	406091	0.461	2863	0.1009
8572	79	8.968e-05	406170	0.4611	2864	0.101
13903	79	8.968e-05	406249	0.4612	2865	0.101
21311	79	8.968e-05	406328	0.4613	2866	0.101
12764	79	8.968e-05	406407	0.4613	2867	0.1011
4882	79	8.968e-05	406486	0.4614	2868	0.1011
5551	79	8.968e-05	406565	0.4615	2869	0.1011
3358	79	8.968e-05	406644	0.4616	2870	0.1012
10771	79	8.968e-05	406723	0.4617	2871	0.1012
2986	79	8.968e-05	406802	0.4618	2872	0.1012
7576	79	8.968e-05	406881	0.4619	2873	0.1013
20155	79	8.968e-05	406960	0.462	2874	0.1013
9675	79	8.968e-05	407039	0.4621	2875	0.1014
11332	79	8.968e-05	407118	0.4621	2876	0.1014
27439	79	8.968e-05	407197	0.4622	2877	0.1014
15099	79	8.968e-05	407276	0.4623	2878	0.1015
20729	79	8.968e-05	407355	0.4624	2879	0.1015
25739	79	8.968e-05	407434	0.4625	2880	0.1015
17482	79	8.968e-05	407513	0.4626	2881	0.1016
20593	79	8.968e-05	407592	0.4627	2882	0.1016
23719	79	8.968e-05	407671	0.4628	2883	0.1016
365	79	8.968e-05	407750	0.4629	2884	0.1017
5510	79	8.968e-05	407829	0.463	2885	0.1017
1943	79	8.968e-05	407908	0.463	2886	0.1017
14811	79	8.968e-05	407987	0.4631	2887	0.1018
13232	79	8.968e-05	408066	0.4632	2888	0.1018
11098	79	8.968e-05	408145	0.4633	2889	0.1018
24679	79	8.968e-05	408224	0.4634	2890	0.1019
5162	79	8.968e-05	408303	0.4635	2891	0.1019
28279	79	8.968e-05	408382	0.4636	2892	0.102
28458	79	8.968e-05	408461	0.4637	2893	0.102
16146	79	8.968e-05	408540	0.4638	2894	0.102
28088	79	8.968e-05	408619	0.4639	2895	0.1021
27849	78	8.854e-05	408697	0.4639	2896	0.1021
2600	78	8.854e-05	408775	0.464	2897	0.1021
26362	78	8.854e-05	408853	0.4641	2898	0.1022
13029	78	8.854e-05	408931	0.4642	2899	0.1022
19165	78	8.854e-05	409009	0.4643	2900	0.1022
15211	78	8.854e-05	409087	0.4644	2901	0.1023
27244	78	8.854e-05	409165	0.4645	2902	0.1023
20605	78	8.854e-05	409243	0.4646	2903	0.1023
8272	78	8.854e-05	409321	0.4647	2904	0.1024
2576	78	8.854e-05	409399	0.4647	2905	0.1024
2287	78	8.854e-05	409477	0.4648	2906	0.1024
24199	78	8.854e-05	409555	0.4649	2907	0.1025
20106	78	8.854e-05	409633	0.465	2908	0.1025
15946	78	8.854e-05	409711	0.4651	2909	0.1026
14373	78	8.854e-05	409789	0.4652	2910	0.1026
5565	78	8.854e-05	409867	0.4653	2911	0.1026
16849	78	8.854e-05	409945	0.4654	2912	0.1027
29519	78	8.854e-05	410023	0.4654	2913	0.1027
3499	78	8.854e-05	410101	0.4655	2914	0.1027
20591	78	8.854e-05	410179	0.4656	2915	0.1028
6137	78	8.854e-05	410257	0.4657	2916	0.1028
22656	78	8.854e-05	410335	0.4658	2917	0.1028
18506	78	8.854e-05	410413	0.4659	2918	0.1029
20904	78	8.854e-05	410491	0.466	2919	0.1029
21814	78	8.854e-05	410569	0.4661	2920	0.1029
26459	78	8.854e-05	410647	0.4662	2921	0.103
6197	78	8.854e-05	410725	0.4662	2922	0.103
29409	78	8.854e-05	410803	0.4663	2923	0.103
7078	78	8.854e-05	410881	0.4664	2924	0.1031
28826	78	8.854e-05	410959	0.4665	2925	0.1031
6438	78	8.854e-05	411037	0.4666	2926	0.1032
16783	78	8.854e-05	411115	0.4667	2927	0.1032
29667	78	8.854e-05	411193	0.4668	2928	0.1032
20601	78	8.854e-05	411271	0.4669	2929	0.1033
25252	78	8.854e-05	411349	0.467	2930	0.1033
22227	78	8.854e-05	411427	0.467	2931	0.1033
15863	78	8.854e-05	411505	0.4671	2932	0.1034
3747	78	8.854e-05	411583	0.4672	2933	0.1034
25247	78	8.854e-05	411661	0.4673	2934	0.1034
29003	78	8.854e-05	411739	0.4674	2935	0.1035
18832	78	8.854e-05	411817	0.4675	2936	0.1035
2896	78	8.854e-05	411895	0.4676	2937	0.1035
9150	78	8.854e-05	411973	0.4677	2938	0.1036
18043	78	8.854e-05	412051	0.4677	2939	0.1036
21327	78	8.854e-05	412129	0.4678	2940	0.1036
3736	78	8.854e-05	412207	0.4679	2941	0.1037
24853	78	8.854e-05	412285	0.468	2942	0.1037
26618	78	8.854e-05	412363	0.4681	2943	0.1038
11134	78	8.854e-05	412441	0.4682	2944	0.1038
13488	78	8.854e-05	412519	0.4683	2945	0.1038
5373	78	8.854e-05	412597	0.4684	2946	0.1039
25761	78	8.854e-05	412675	0.4685	2947	0.1039
25350	78	8.854e-05	412753	0.4685	2948	0.1039
4343	78	8.854e-05	412831	0.4686	2949	0.104
4456	78	8.854e-05	412909	0.4687	2950	0.104
10391	78	8.854e-05	412987	0.4688	2951	0.104
18860	78	8.854e-05	413065	0.4689	2952	0.1041
5012	78	8.854e-05	413143	0.469	2953	0.1041
16093	77	8.741e-05	413220	0.4691	2954	0.1041
29883	77	8.741e-05	413297	0.4692	2955	0.1042
11732	77	8.741e-05	413374	0.4693	2956	0.1042
5460	77	8.741e-05	413451	0.4693	2957	0.1042
14272	77	8.741e-05	413528	0.4694	2958	0.1043
24741	77	8.741e-05	413605	0.4695	2959	0.1043
26198	77	8.741e-05	413682	0.4696	2960	0.1044
2380	77	8.741e-05	413759	0.4697	2961	0.1044
2516	77	8.741e-05	413836	0.4698	2962	0.1044
6330	77	8.741e-05	413913	0.4699	2963	0.1045
19000	77	8.741e-05	413990	0.47	2964	0.1045
10588	77	8.741e-05	414067	0.47	2965	0.1045
14740	77	8.741e-05	414144	0.4701	2966	0.1046
4886	77	8.741e-05	414221	0.4702	2967	0.1046
11708	77	8.741e-05	414298	0.4703	2968	0.1046
27533	77	8.741e-05	414375	0.4704	2969	0.1047
24086	77	8.741e-05	414452	0.4705	2970	0.1047
27609	77	8.741e-05	414529	0.4706	2971	0.1047
24536	77	8.741e-05	414606	0.4706	2972	0.1048
24371	77	8.741e-05	414683	0.4707	2973	0.1048
6155	77	8.741e-05	414760	0.4708	2974	0.1048
29860	77	8.741e-05	414837	0.4709	2975	0.1049
22953	77	8.741e-05	414914	0.471	2976	0.1049
29836	77	8.741e-05	414991	0.4711	2977	0.1049
5425	77	8.741e-05	415068	0.4712	2978	0.105
25485	77	8.741e-05	415145	0.4713	2979	0.105
1187	77	8.741e-05	415222	0.4713	2980	0.1051
14108	77	8.741e-05	415299	0.4714	2981	0.1051
6891	77	8.741e-05	415376	0.4715	2982	0.1051
8835	77	8.741e-05	415453	0.4716	2983	0.1052
23453	77	8.741e-05	415530	0.4717	2984	0.1052
18251	77	8.741e-05	415607	0.4718	2985	0.1052
3705	77	8.741e-05	415684	0.4719	2986	0.1053
22129	77	8.741e-05	415761	0.472	2987	0.1053
17665	77	8.741e-05	415838	0.472	2988	0.1053
29322	77	8.741e-05	415915	0.4721	2989	0.1054
12531	77	8.741e-05	415992	0.4722	2990	0.1054
5020	77	8.741e-05	416069	0.4723	2991	0.1054
15355	77	8.741e-05	416146	0.4724	2992	0.1055
11326	77	8.741e-05	416223	0.4725	2993	0.1055
4657	77	8.741e-05	416300	0.4726	2994	0.1055
27904	77	8.741e-05	416377	0.4727	2995	0.1056
20794	77	8.741e-05	416454	0.4727	2996	0.1056
29983	77	8.741e-05	416531	0.4728	2997	0.1057
17786	77	8.741e-05	416608	0.4729	2998	0.1057
4797	77	8.741e-05	416685	0.473	2999	0.1057
7477	77	8.741e-05	416762	0.4731	3000	0.1058
11213	77	8.741e-05	416839	0.4732	3001	0.1058
28630	77	8.741e-05	416916	0.4733	3002	0.1058
6316	77	8.741e-05	416993	0.4734	3003	0.1059
7135	76	8.627e-05	417069	0.4734	3004	0.1059
18776	76	8.627e-05	417145	0.4735	3005	0.1059
18945	76	8.627e-05	417221	0.4736	3006	0.106
9134	76	8.627e-05	417297	0.4737	3007	0.106
13163	76	8.627e-05	417373	0.4738	3008	0.106
14812	76	8.627e-05	417449	0.4739	3009	0.1061
23538	76	8.627e-05	417525	0.474	3010	0.1061
10503	76	8.627e-05	417601	0.474	3011	0.1061
29895	76	8.627e-05	417677	0.4741	3012	0.1062
25678	76	8.627e-05	417753	0.4742	3013	0.1062
27419	76	8.627e-05	417829	0.4743	3014	0.1063
644	76	8.627e-05	417905	0.4744	3015	0.1063
531	76	8.627e-05	417981	0.4745	3016	0.1063
15740	76	8.627e-05	418057	0.4746	3017	0.1064
11626	76	8.627e-05	418133	0.4747	3018	0.1064
22642	76	8.627e-05	418209	0.4747	3019	0.1064
8117	76	8.627e-05	418285	0.4748	3020	0.1065
18763	76	8.627e-05	418361	0.4749	3021	0.1065
17719	76	8.627e-05	418437	0.475	3022	0.1065
18591	76	8.627e-05	418513	0.4751	3023	0.1066
3603	76	8.627e-05	418589	0.4752	3024	0.1066
11614	76	8.627e-05	418665	0.4753	3025	0.1066
6719	76	8.627e-05	418741	0.4753	3026	0.1067
18156	76	8.627e-05	418817	0.4754	3027	0.1067
966	76	8.627e-05	418893	0.4755	3028	0.1067
20267	76	8.627e-05	418969	0.4756	3029	0.1068
29240	76	8.627e-05	419045	0.4757	3030	0.1068
17799	76	8.627e-05	419121	0.4758	3031	0.1069
11975	76	8.627e-05	419197	0.4759	3032	0.1069
21963	76	8.627e-05	419273	0.4759	3033	0.1069
12432	76	8.627e-05	419349	0.476	3034	0.107
8525	76	8.627e-05	419425	0.4761	3035	0.107
17804	76	8.627e-05	419501	0.4762	3036	0.107
19289	76	8.627e-05	419577	0.4763	3037	0.1071
11508	76	8.627e-05	419653	0.4764	3038	0.1071
1605	76	8.627e-05	419729	0.4765	3039	0.1071
12009	76	8.627e-05	419805	0.4766	3040	0.1072
7906	76	8.627e-05	419881	0.4766	3041	0.1072
29691	76	8.627e-05	419957	0.4767	3042	0.1072
11989	76	8.627e-05	420033	0.4768	3043	0.1073
23697	76	8.627e-05	420109	0.4769	3044	0.1073
25984	76	8.627e-05	420185	0.477	3045	0.1073
28047	76	8.627e-05	420261	0.4771	3046	0.1074
13309	76	8.627e-05	420337	0.4772	3047	0.1074
23885	76	8.627e-05	420413	0.4772	3048	0.1075
2486	76	8.627e-05	420489	0.4773	3049	0.1075
2784	76	8.627e-05	420565	0.4774	3050	0.1075
21743	76	8.627e-05	420641	0.4775	3051	0.1076
11940	76	8.627e-05	420717	0.4776	3052	0.1076
7066	76	8.627e-05	420793	0.4777	3053	0.1076
14974	76	8.627e-05	420869	0.4778	3054	0.1077
879	76	8.627e-05	420945	0.4778	3055	0.1077
21015	76	8.627e-05	421021	0.4779	3056	0.1077
12002	76	8.627e-05	421097	0.478	3057	0.1078
20160	76	8.627e-05	421173	0.4781	3058	0.1078
7364	76	8.627e-05	421249	0.4782	3059	0.1078
858	76	8.627e-05	421325	0.4783	3060	0.1079
23694	76	8.627e-05	421401	0.4784	3061	0.1079
7261	76	8.627e-05	421477	0.4784	3062	0.1079
28326	76	8.627e-05	421553	0.4785	3063	0.108
8466	76	8.627e-05	421629	0.4786	3064	0.108
4838	76	8.627e-05	421705	0.4787	3065	0.1081
23	76	8.627e-05	421781	0.4788	3066	0.1081
29987	76	8.627e-05	421857	0.4789	3067	0.1081
5108	76	8.627e-05	421933	0.479	3068	0.1082
22304	75	8.514e-05	422008	0.4791	3069	0.1082
28366	75	8.514e-05	422083	0.4791	3070	0.1082
18765	75	8.514e-05	422158	0.4792	3071	0.1083
11837	75	8.514e-05	422233	0.4793	3072	0.1083
20202	75	8.514e-05	422308	0.4794	3073	0.1083
24013	75	8.514e-05	422383	0.4795	3074	0.1084
11137	75	8.514e-05	422458	0.4796	3075	0.1084
26926	75	8.514e-05	422533	0.4796	3076	0.1084
17195	75	8.514e-05	422608	0.4797	3077	0.1085
18738	75	8.514e-05	422683	0.4798	3078	0.1085
26681	75	8.514e-05	422758	0.4799	3079	0.1085
29688	75	8.514e-05	422833	0.48	3080	0.1086
5722	75	8.514e-05	422908	0.4801	3081	0.1086
14114	75	8.514e-05	422983	0.4802	3082	0.1087
11724	75	8.514e-05	423058	0.4802	3083	0.1087
1622	75	8.514e-05	423133	0.4803	3084	0.1087
9680	75	8.514e-05	423208	0.4804	3085	0.1088
18709	75	8.514e-05	423283	0.4805	3086	0.1088
26174	75	8.514e-05	423358	0.4806	3087	0.1088
